5.402930402930403275e+00
2.078754578754578830e+01
4.056776556776556930e+01
5.375457875457875190e+01
5.924908424908424820e+01
6.703296703296703640e+01
7.069597069597070060e+01
7.087912087912087600e+01
7.673992673992674440e+01
7.545787545787545980e+01
7.884615384615383959e+01
7.884615384615383959e+01
8.186813186813186860e+01
8.369963369963369360e+01
8.543956043956043800e+01
8.727106227106227720e+01
8.663003663003662780e+01
8.901098901098900740e+01
8.873626373626373720e+01
8.983516483516483220e+01
8.818681318681318260e+01
8.901098901098900740e+01
8.937728937728937240e+01
9.056776556776556220e+01
8.937728937728937240e+01
9.230769230769230660e+01
9.102564102564102200e+01
9.249084249084249620e+01
9.212454212454213121e+01
9.267399267399267160e+01
