3.222154630933489194e+00
2.646038361958094942e+00
1.927954888343811124e+00
1.442345384189060775e+00
1.250965610572269959e+00
1.070728026117597320e+00
8.887842365673610523e-01
8.511674174240657642e-01
7.193213220153535925e-01
6.828726419380732882e-01
6.536330512591770336e-01
5.960424585001808939e-01
5.534253818648201539e-01
4.683409781328269350e-01
4.259754240512848011e-01
3.820658164364951204e-01
3.842965091977800784e-01
3.417023618306432309e-01
3.097506037780216603e-01
3.212489828467369191e-01
3.468767940998077615e-01
3.580365777015686035e-01
3.689821094274520763e-01
2.866474624723195919e-01
3.126150297267096256e-01
2.284030579030513763e-01
2.576277360320091137e-01
2.023483193346432285e-01
2.553323758499962959e-01
2.191486634846244452e-01
