3.205128205128205288e+00
7.692307692307692513e+00
8.424908424908425175e+00
1.263736263736263687e+01
1.739926739926739785e+01
2.335164835164835040e+01
2.582417582417582480e+01
2.857142857142857295e+01
3.305860805860805840e+01
3.571428571428571530e+01
