3.402903767994471806e+00
3.278711618695940189e+00
3.187791075025285803e+00
3.038218995503016995e+00
2.882851239613124505e+00
2.702829504013061435e+00
2.554059369223458553e+00
2.453104039600917385e+00
2.301294963700430518e+00
2.208084181376865907e+00
