4.295010845986985126e-01
8.366528626832314686e-01
8.544994412673371231e-01
8.601525011503319273e-01
8.665614934595411434e-01
8.733320186682442809e-01
8.812528758298823206e-01
8.896667323999211119e-01
8.983763886150003541e-01
9.072175113389864265e-01
