1.090715776095793732e+00
9.430382207376564185e-01
8.995049671120964874e-01
8.667200677294728539e-01
8.394080118826688919e-01
8.206472774763914346e-01
7.994386789569006835e-01
7.832586069840424825e-01
7.692536696230208859e-01
7.543276909731876367e-01
7.452079776704422232e-01
7.357554966796688856e-01
7.245930578143159329e-01
7.174172788361401487e-01
7.127031930771191570e-01
7.076226380079009282e-01
7.025582102289017472e-01
7.001080634492352628e-01
6.968240739571746056e-01
6.943907589732754015e-01
6.923043352538527095e-01
6.907472340430352853e-01
6.887182416446124833e-01
6.885629978037822729e-01
6.886988345894863306e-01
6.853979286071030241e-01
6.871034254477007552e-01
6.842333005489280584e-01
6.855878112417742587e-01
6.837203069702204594e-01
